seed,scenario_family,decision_date,budget,policy_kind,latency_days,policy_value,fresh_policy_value,stale_regret,relative_loss,target_overlap,missed_at_risk,window_miss_rate,selected_customers,partial_reopt_policy_value,partial_reopt_stale_regret,partial_reopt_regret_recovery_ratio,partial_reopt_full_refresh_value_ratio,partial_reopt_optimization_call_ratio
151,dormancy-heavy,2012-06-20,5480000,base-stale,3,3263955.133454,3280976.852576,17021.719122,0.005188,0.887006,0.118151,0.0,873,3271299.943667,9676.908909,0.431496,0.997051,0.0125
151,dormancy-heavy,2012-06-20,5480000,stronger-but-stale,3,3247879.573483,3280976.852576,33097.279093,0.010088,0.785311,0.193493,0.0,859,,,,,
151,dormancy-heavy,2012-06-20,5480000,weaker-but-fresh,0,3248705.095123,3280976.852576,32271.757453,0.009836,0.700565,0.303082,0.0,835,,,,,
151,dormancy-heavy,2012-06-20,7550000,base-stale,3,4414082.727651,4435056.741115,20974.013464,0.004729,0.884777,0.100287,0.0,1177,4420774.09613,14282.644985,0.319031,0.99678,0.0125
151,dormancy-heavy,2012-06-20,7550000,stronger-but-stale,3,4412830.521178,4435056.741115,22226.219937,0.005011,0.819176,0.15043,0.0,1176,,,,,
151,dormancy-heavy,2012-06-20,7550000,weaker-but-fresh,0,4413805.774988,4435056.741115,21250.966127,0.004792,0.751051,0.240688,0.0,1148,,,,,
151,dormancy-heavy,2012-06-20,2760000,base-stale,7,1697761.602814,1712131.614588,14370.011774,0.008393,0.845652,0.160326,0.0,450,1706312.179017,5819.435571,0.595029,0.996601,0.0171
151,dormancy-heavy,2012-06-20,5480000,base-stale,7,3256730.843657,3280976.852576,24246.008919,0.00739,0.870056,0.135274,0.0,868,3265065.360088,15911.492488,0.343748,0.99515,0.0171
151,dormancy-heavy,2012-06-20,7550000,base-stale,7,4416110.524008,4435056.741115,18946.217107,0.004272,0.869638,0.130372,0.0,1175,4421827.456158,13229.284957,0.301745,0.997017,0.0171
151,dormancy-heavy,2012-06-20,2760000,full-refresh,0,1712131.614588,1712131.614588,0.0,0.0,1.0,0.0,0.0,460,1712131.614588,0.0,1.0,1.0,1.0
151,dormancy-heavy,2012-06-20,5480000,full-refresh,0,3280976.852576,3280976.852576,0.0,0.0,1.0,0.0,0.0,885,3280976.852576,0.0,1.0,1.0,1.0
151,dormancy-heavy,2012-06-20,7550000,full-refresh,0,4435056.741115,4435056.741115,0.0,0.0,1.0,0.0,0.0,1189,4435056.741115,0.0,1.0,1.0,1.0
151,seasonal-shift,2012-06-20,2760000,base-stale,0,1823697.111284,1823697.111284,0.0,0.0,1.0,0.0,0.0,495,1823697.111284,0.0,0.0,1.0,0.0
151,seasonal-shift,2012-06-20,5480000,base-stale,0,3407236.798023,3407236.798023,0.0,0.0,1.0,0.0,0.0,936,3407236.798023,0.0,0.0,1.0,0.0
151,seasonal-shift,2012-06-20,7550000,base-stale,0,4593044.705707,4593044.705707,0.0,0.0,1.0,0.0,0.0,1263,4593044.705707,0.0,0.0,1.0,0.0
151,seasonal-shift,2012-06-20,2760000,base-stale,1,1789665.492011,1823697.111284,34031.619273,0.018661,0.923232,0.069149,0.0,480,1814494.496804,9202.61448,0.729586,0.994954,0.0281
151,seasonal-shift,2012-06-20,5480000,base-stale,1,3370607.060613,3407236.798023,36629.73741,0.010751,0.91453,0.097479,0.0,921,3404504.335802,2732.462221,0.925403,0.999198,0.0281
151,seasonal-shift,2012-06-20,7550000,base-stale,1,4552959.203012,4593044.705707,40085.502695,0.008727,0.913698,0.095238,0.0,1247,4577500.503054,15544.202653,0.612224,0.996616,0.0281
151,seasonal-shift,2012-06-20,2760000,base-stale,3,1784992.507026,1823697.111284,38704.604258,0.021223,0.907071,0.087766,0.0,480,1810148.934007,13548.177277,0.64996,0.992571,0.0303
151,seasonal-shift,2012-06-20,2760000,stronger-but-stale,3,1775063.902007,1823697.111284,48633.209277,0.026667,0.749495,0.220745,0.0,469,,,,,
151,seasonal-shift,2012-06-20,2760000,weaker-but-fresh,0,1811211.648268,1823697.111284,12485.463016,0.006846,0.628283,0.404255,0.0,450,,,,,
151,seasonal-shift,2012-06-20,5480000,base-stale,3,3371397.683317,3407236.798023,35839.114706,0.010519,0.902778,0.110924,0.0,920,3400461.936944,6774.861079,0.810965,0.998012,0.0303
151,seasonal-shift,2012-06-20,5480000,stronger-but-stale,3,3360298.972608,3407236.798023,46937.825415,0.013776,0.806624,0.181513,0.0,917,,,,,
151,seasonal-shift,2012-06-20,5480000,weaker-but-fresh,0,3392857.831673,3407236.798023,14378.96635,0.00422,0.724359,0.285714,0.0,882,,,,,
151,seasonal-shift,2012-06-20,7550000,base-stale,3,4547635.088041,4593044.705707,45409.617666,0.009887,0.903405,0.108844,0.0,1246,4579445.178213,13599.527494,0.700514,0.997039,0.0303
151,seasonal-shift,2012-06-20,7550000,stronger-but-stale,3,4546332.69865,4593044.705707,46712.007057,0.01017,0.83848,0.157823,0.0,1245,,,,,
151,seasonal-shift,2012-06-20,7550000,weaker-but-fresh,0,4574053.272719,4593044.705707,18991.432988,0.004135,0.770388,0.22449,0.0,1209,,,,,
151,seasonal-shift,2012-06-20,2760000,base-stale,7,1784788.712002,1823697.111284,38908.399282,0.021335,0.884848,0.111702,0.0,476,1807380.252761,16316.858523,0.580634,0.991053,0.0331
151,seasonal-shift,2012-06-20,5480000,base-stale,7,3370832.980093,3407236.798023,36403.81793,0.010684,0.893162,0.12437,0.0,918,3402478.489296,4758.308727,0.869291,0.998603,0.0331
151,seasonal-shift,2012-06-20,7550000,base-stale,7,4549129.359952,4593044.705707,43915.345755,0.009561,0.889153,0.12381,0.0,1246,4580538.987042,12505.718665,0.715231,0.997277,0.0331
151,seasonal-shift,2012-06-20,2760000,full-refresh,0,1823697.111284,1823697.111284,0.0,0.0,1.0,0.0,0.0,495,1823697.111284,0.0,1.0,1.0,1.0
151,seasonal-shift,2012-06-20,5480000,full-refresh,0,3407236.798023,3407236.798023,0.0,0.0,1.0,0.0,0.0,936,3407236.798023,0.0,1.0,1.0,1.0
151,seasonal-shift,2012-06-20,7550000,full-refresh,0,4593044.705707,4593044.705707,0.0,0.0,1.0,0.0,0.0,1263,4593044.705707,0.0,1.0,1.0,1.0
151,complaint-heavy,2012-06-27,2760000,base-stale,0,1773813.266537,1773813.266537,0.0,0.0,1.0,0.0,0.0,482,1773813.266537,0.0,0.0,1.0,0.0
151,complaint-heavy,2012-06-27,5480000,base-stale,0,3343570.357849,3343570.357849,0.0,0.0,1.0,0.0,0.0,914,3343570.357849,0.0,0.0,1.0,0.0
151,complaint-heavy,2012-06-27,7550000,base-stale,0,4518970.139017,4518970.139017,0.0,0.0,1.0,0.0,0.0,1233,4518970.139017,0.0,0.0,1.0,0.0
151,complaint-heavy,2012-06-27,2760000,base-stale,1,1760672.502454,1773813.266537,13140.764083,0.007408,0.925311,0.07027,0.0,475,1768835.311486,4977.955051,0.621182,0.997194,0.028
151,complaint-heavy,2012-06-27,5480000,base-stale,1,3320802.107424,3343570.357849,22768.250425,0.00681,0.911379,0.101201,0.0,896,3337730.06515,5840.292699,0.74349,0.998253,0.028
151,complaint-heavy,2012-06-27,7550000,base-stale,1,4501658.753651,4518970.139017,17311.385366,0.003831,0.918897,0.102528,0.0,1219,4520080.754859,-1110.615842,1.064155,1.000246,0.028
151,complaint-heavy,2012-06-27,2760000,base-stale,3,1756733.916408,1773813.266537,17079.350129,0.009629,0.910788,0.083784,0.0,474,1766797.236029,7016.030508,0.58921,0.996045,0.0308
151,complaint-heavy,2012-06-27,2760000,stronger-but-stale,3,1742121.810521,1773813.266537,31691.456016,0.017866,0.759336,0.197297,0.0,466,,,,,
151,complaint-heavy,2012-06-27,2760000,weaker-but-fresh,0,1754751.167619,1773813.266537,19062.098918,0.010746,0.651452,0.354054,0.0,443,,,,,
151,complaint-heavy,2012-06-27,5480000,base-stale,3,3320136.285432,3343570.357849,23434.072417,0.007009,0.899344,0.111492,0.0,895,3338064.74202,5505.615829,0.765059,0.998353,0.0308
151,complaint-heavy,2012-06-27,5480000,stronger-but-stale,3,3302132.389746,3343570.357849,41437.968103,0.012393,0.800875,0.15952,0.0,892,,,,,
151,complaint-heavy,2012-06-27,5480000,weaker-but-fresh,0,3311800.272021,3343570.357849,31770.085828,0.009502,0.696937,0.312178,0.0,852,,,,,
151,complaint-heavy,2012-06-27,7550000,base-stale,3,4495999.727529,4518970.139017,22970.411488,0.005083,0.914031,0.102528,0.0,1217,4512997.323008,5972.816009,0.739978,0.998678,0.0308
151,complaint-heavy,2012-06-27,7550000,stronger-but-stale,3,4480569.294923,4518970.139017,38400.844094,0.008498,0.824818,0.15309,0.0,1208,,,,,
151,complaint-heavy,2012-06-27,7550000,weaker-but-fresh,0,4492237.097095,4518970.139017,26733.041922,0.005916,0.742092,0.248596,0.0,1177,,,,,
151,complaint-heavy,2012-06-27,2760000,base-stale,7,1750187.493737,1773813.266537,23625.7728,0.013319,0.885892,0.110811,0.0,470,1762213.224725,11600.041812,0.509009,0.99346,0.034
151,complaint-heavy,2012-06-27,5480000,base-stale,7,3316297.221152,3343570.357849,27273.136697,0.008157,0.881838,0.125214,0.0,894,3331436.825765,12133.532084,0.555111,0.996371,0.034
151,complaint-heavy,2012-06-27,7550000,base-stale,7,4494602.902064,4518970.139017,24367.236953,0.005392,0.901054,0.115169,0.0,1217,4514718.924339,4251.214678,0.825536,0.999059,0.034
151,complaint-heavy,2012-06-27,2760000,full-refresh,0,1773813.266537,1773813.266537,0.0,0.0,1.0,0.0,0.0,482,1773813.266537,0.0,1.0,1.0,1.0
151,complaint-heavy,2012-06-27,5480000,full-refresh,0,3343570.357849,3343570.357849,0.0,0.0,1.0,0.0,0.0,914,3343570.357849,0.0,1.0,1.0,1.0
151,complaint-heavy,2012-06-27,7550000,full-refresh,0,4518970.139017,4518970.139017,0.0,0.0,1.0,0.0,0.0,1233,4518970.139017,0.0,1.0,1.0,1.0
151,promotion-heavy,2012-06-27,2760000,base-stale,0,1946365.756994,1946365.756994,0.0,0.0,1.0,0.0,0.0,542,1946365.756994,0.0,0.0,1.0,0.0
151,promotion-heavy,2012-06-27,5480000,base-stale,0,3608668.49066,3608668.49066,0.0,0.0,1.0,0.0,0.0,1058,3608668.49066,0.0,0.0,1.0,0.0
151,promotion-heavy,2012-06-27,7550000,base-stale,0,4805385.235474,4805385.235474,0.0,0.0,1.0,0.0,0.0,1416,4805385.235474,0.0,0.0,1.0,0.0
151,promotion-heavy,2012-06-27,2760000,base-stale,1,1927363.102102,1946365.756994,19002.654892,0.009763,0.935424,0.067961,0.0,535,1937210.98115,9154.775844,0.518237,0.995296,0.0279
151,promotion-heavy,2012-06-27,5480000,base-stale,1,3569679.507374,3608668.49066,38988.983286,0.010804,0.91966,0.089971,0.0,1042,3589208.00766,19460.483,0.500872,0.994607,0.0279
151,promotion-heavy,2012-06-27,7550000,base-stale,1,4764374.303941,4805385.235474,41010.931533,0.008534,0.916667,0.084337,0.0,1394,4792252.431512,13132.803962,0.679773,0.997267,0.0279
151,promotion-heavy,2012-06-27,2760000,base-stale,3,1920141.16997,1946365.756994,26224.587024,0.013474,0.924354,0.072816,0.0,535,1935649.633674,10716.12332,0.591371,0.994494,0.0308
151,promotion-heavy,2012-06-27,2760000,stronger-but-stale,3,1902922.477545,1946365.756994,43443.279449,0.02232,0.782288,0.18932,0.0,528,,,,,
151,promotion-heavy,2012-06-27,2760000,weaker-but-fresh,0,1922793.191002,1946365.756994,23572.565992,0.012111,0.634686,0.393204,0.0,473,,,,,
151,promotion-heavy,2012-06-27,5480000,base-stale,3,3563664.831356,3608668.49066,45003.659304,0.012471,0.906427,0.103245,0.0,1038,3586807.652537,21860.838123,0.514243,0.993942,0.0308
151,promotion-heavy,2012-06-27,5480000,stronger-but-stale,3,3534212.585181,3608668.49066,74455.905479,0.020633,0.797732,0.172566,0.0,1018,,,,,
151,promotion-heavy,2012-06-27,5480000,weaker-but-fresh,0,3542196.114496,3608668.49066,66472.376164,0.01842,0.673913,0.337758,0.0,937,,,,,
151,promotion-heavy,2012-06-27,7550000,base-stale,3,4763777.573179,4805385.235474,41607.662295,0.008659,0.911723,0.086747,0.0,1392,4793461.000213,11924.235261,0.713413,0.997519,0.0308
151,promotion-heavy,2012-06-27,7550000,stronger-but-stale,3,4748445.340942,4805385.235474,56939.894532,0.011849,0.836864,0.142169,0.0,1387,,,,,
151,promotion-heavy,2012-06-27,7550000,weaker-but-fresh,0,4745059.322817,4805385.235474,60325.912657,0.012554,0.713983,0.292771,0.0,1292,,,,,
151,promotion-heavy,2012-06-27,2760000,base-stale,7,1912417.239179,1946365.756994,33948.517815,0.017442,0.896679,0.099515,0.0,530,1930200.647474,16165.10952,0.523835,0.991695,0.034
151,promotion-heavy,2012-06-27,5480000,base-stale,7,3562915.274733,3608668.49066,45753.215927,0.012679,0.890359,0.113569,0.0,1034,3590109.728134,18558.762526,0.594373,0.994857,0.034
151,promotion-heavy,2012-06-27,7550000,base-stale,7,4763322.952114,4805385.235474,42062.28336,0.008753,0.903955,0.096386,0.0,1393,4795248.544571,10136.690903,0.759008,0.997891,0.034
151,promotion-heavy,2012-06-27,2760000,full-refresh,0,1946365.756994,1946365.756994,0.0,0.0,1.0,0.0,0.0,542,1946365.756994,0.0,1.0,1.0,1.0
151,promotion-heavy,2012-06-27,5480000,full-refresh,0,3608668.49066,3608668.49066,0.0,0.0,1.0,0.0,0.0,1058,3608668.49066,0.0,1.0,1.0,1.0
151,promotion-heavy,2012-06-27,7550000,full-refresh,0,4805385.235474,4805385.235474,0.0,0.0,1.0,0.0,0.0,1416,4805385.235474,0.0,1.0,1.0,1.0
151,dormancy-heavy,2012-06-27,2760000,base-stale,0,1740712.761952,1740712.761952,0.0,0.0,1.0,0.0,0.0,476,1740712.761952,0.0,0.0,1.0,0.0
151,dormancy-heavy,2012-06-27,5480000,base-stale,0,3296068.672585,3296068.672585,0.0,0.0,1.0,0.0,0.0,896,3296068.672585,0.0,0.0,1.0,0.0
151,dormancy-heavy,2012-06-27,7550000,base-stale,0,4460982.393348,4460982.393348,0.0,0.0,1.0,0.0,0.0,1204,4460982.393348,0.0,0.0,1.0,0.0
151,dormancy-heavy,2012-06-27,2760000,base-stale,1,1729558.734026,1740712.761952,11154.027926,0.006408,0.871849,0.119481,0.0,464,1734118.747201,6594.014751,0.408822,0.996212,0.0118
151,dormancy-heavy,2012-06-27,5480000,base-stale,1,3285782.479608,3296068.672585,10286.192977,0.003121,0.887277,0.123953,0.0,882,3294131.751813,1936.920772,0.811697,0.999412,0.0118
151,dormancy-heavy,2012-06-27,7550000,base-stale,1,4452898.209073,4460982.393348,8084.184275,0.001812,0.897841,0.099424,0.0,1196,4458313.463487,2668.929861,0.669858,0.999402,0.0118
151,dormancy-heavy,2012-06-27,2760000,base-stale,3,1724622.774632,1740712.761952,16089.98732,0.009243,0.867647,0.119481,0.0,463,1734705.066744,6007.695208,0.626619,0.996549,0.0149
151,dormancy-heavy,2012-06-27,2760000,stronger-but-stale,3,1712799.582806,1740712.761952,27913.179146,0.016035,0.735294,0.246753,0.0,457,,,,,
151,dormancy-heavy,2012-06-27,2760000,weaker-but-fresh,0,1718277.159596,1740712.761952,22435.602356,0.012889,0.617647,0.402597,0.0,431,,,,,
151,dormancy-heavy,2012-06-27,5480000,base-stale,3,3281259.42117,3296068.672585,14809.251415,0.004493,0.872768,0.130653,0.0,880,3293290.292552,2778.380033,0.812389,0.999157,0.0149
151,dormancy-heavy,2012-06-27,5480000,stronger-but-stale,3,3265555.38768,3296068.672585,30513.284905,0.009257,0.790179,0.174204,0.0,876,,,,,
151,dormancy-heavy,2012-06-27,5480000,weaker-but-fresh,0,3261195.399761,3296068.672585,34873.272824,0.01058,0.658482,0.355109,0.0,834,,,,,
151,dormancy-heavy,2012-06-27,7550000,base-stale,3,4449251.07507,4460982.393348,11731.318278,0.00263,0.890365,0.103746,0.0,1194,4457134.372218,3848.02113,0.671987,0.999137,0.0149
151,dormancy-heavy,2012-06-27,7550000,stronger-but-stale,3,4435153.715197,4460982.393348,25828.678151,0.00579,0.816445,0.151297,0.0,1181,,,,,
151,dormancy-heavy,2012-06-27,7550000,weaker-but-fresh,0,4428498.714387,4460982.393348,32483.678961,0.007282,0.73505,0.252161,0.0,1151,,,,,
151,dormancy-heavy,2012-06-27,2760000,base-stale,7,1712568.459548,1740712.761952,28144.302404,0.016168,0.831933,0.150649,0.0,455,1723329.037291,17383.724661,0.382336,0.990013,0.0194
151,dormancy-heavy,2012-06-27,5480000,base-stale,7,3275002.687502,3296068.672585,21065.985083,0.006391,0.847098,0.157454,0.0,875,3286956.257098,9112.415487,0.567435,0.997235,0.0194
151,dormancy-heavy,2012-06-27,7550000,base-stale,7,4445477.547996,4460982.393348,15504.845352,0.003476,0.879568,0.121037,0.0,1187,4454571.960826,6410.432522,0.586553,0.998563,0.0194
151,dormancy-heavy,2012-06-27,2760000,full-refresh,0,1740712.761952,1740712.761952,0.0,0.0,1.0,0.0,0.0,476,1740712.761952,0.0,1.0,1.0,1.0
151,dormancy-heavy,2012-06-27,5480000,full-refresh,0,3296068.672585,3296068.672585,0.0,0.0,1.0,0.0,0.0,896,3296068.672585,0.0,1.0,1.0,1.0
151,dormancy-heavy,2012-06-27,7550000,full-refresh,0,4460982.393348,4460982.393348,0.0,0.0,1.0,0.0,0.0,1204,4460982.393348,0.0,1.0,1.0,1.0
151,seasonal-shift,2012-06-27,2760000,base-stale,0,1848140.930801,1848140.930801,0.0,0.0,1.0,0.0,0.0,504,1848140.930801,0.0,0.0,1.0,0.0
151,seasonal-shift,2012-06-27,5480000,base-stale,0,3446453.390481,3446453.390481,0.0,0.0,1.0,0.0,0.0,963,3446453.390481,0.0,0.0,1.0,0.0
151,seasonal-shift,2012-06-27,7550000,base-stale,0,4638323.753161,4638323.753161,0.0,0.0,1.0,0.0,0.0,1296,4638323.753161,0.0,0.0,1.0,0.0
151,seasonal-shift,2012-06-27,2760000,base-stale,1,1838446.246973,1848140.930801,9694.683828,0.005246,0.940476,0.05277,0.0,502,1846460.118694,1680.812107,0.826625,0.999091,0.0281
151,seasonal-shift,2012-06-27,5480000,base-stale,1,3423910.174619,3446453.390481,22543.215862,0.006541,0.916926,0.091057,0.0,948,3442701.164153,3752.226328,0.833554,0.998911,0.0281
151,seasonal-shift,2012-06-27,7550000,base-stale,1,4609482.631141,4638323.753161,28841.12202,0.006218,0.911265,0.096904,0.0,1284,4632365.622406,5958.130755,0.793415,0.998715,0.0281
151,seasonal-shift,2012-06-27,2760000,base-stale,3,1834242.351751,1848140.930801,13898.57905,0.00752,0.928571,0.065963,0.0,500,1844043.21645,4097.714351,0.70517,0.997783,0.0307
151,seasonal-shift,2012-06-27,2760000,stronger-but-stale,3,1817842.581714,1848140.930801,30298.349087,0.016394,0.781746,0.184697,0.0,490,,,,,
151,seasonal-shift,2012-06-27,2760000,weaker-but-fresh,0,1825891.98119,1848140.930801,22248.949611,0.012039,0.650794,0.366755,0.0,453,,,,,
151,seasonal-shift,2012-06-27,5480000,base-stale,3,3419186.323856,3446453.390481,27267.066625,0.007912,0.905504,0.104065,0.0,948,3442198.367987,4255.022494,0.84395,0.998765,0.0307
151,seasonal-shift,2012-06-27,5480000,stronger-but-stale,3,3403491.392292,3446453.390481,42961.998189,0.012466,0.8027,0.173984,0.0,941,,,,,
151,seasonal-shift,2012-06-27,5480000,weaker-but-fresh,0,3406306.812544,3446453.390481,40146.577937,0.011649,0.685358,0.325203,0.0,885,,,,,
151,seasonal-shift,2012-06-27,7550000,base-stale,3,4606790.478734,4638323.753161,31533.274427,0.006798,0.905093,0.099596,0.0,1281,4631650.505729,6673.247432,0.788374,0.998561,0.0307
151,seasonal-shift,2012-06-27,7550000,stronger-but-stale,3,4589275.655245,4638323.753161,49048.097916,0.010575,0.826389,0.15074,0.0,1268,,,,,
151,seasonal-shift,2012-06-27,7550000,weaker-but-fresh,0,4594095.218549,4638323.753161,44228.534612,0.009535,0.729167,0.267833,0.0,1213,,,,,
151,seasonal-shift,2012-06-27,2760000,base-stale,7,1825882.607492,1848140.930801,22258.323309,0.012044,0.89881,0.094987,0.0,495,1833024.092107,15116.838694,0.320846,0.991821,0.0337
151,seasonal-shift,2012-06-27,5480000,base-stale,7,3415303.016921,3446453.390481,31150.37356,0.009038,0.88785,0.121951,0.0,943,3438027.990124,8425.400357,0.729525,0.997555,0.0337
151,seasonal-shift,2012-06-27,7550000,base-stale,7,4607250.385702,4638323.753161,31073.367459,0.006699,0.896605,0.107672,0.0,1281,4630503.581007,7820.172154,0.748332,0.998314,0.0337
151,seasonal-shift,2012-06-27,2760000,full-refresh,0,1848140.930801,1848140.930801,0.0,0.0,1.0,0.0,0.0,504,1848140.930801,0.0,1.0,1.0,1.0
151,seasonal-shift,2012-06-27,5480000,full-refresh,0,3446453.390481,3446453.390481,0.0,0.0,1.0,0.0,0.0,963,3446453.390481,0.0,1.0,1.0,1.0
151,seasonal-shift,2012-06-27,7550000,full-refresh,0,4638323.753161,4638323.753161,0.0,0.0,1.0,0.0,0.0,1296,4638323.753161,0.0,1.0,1.0,1.0
151,complaint-heavy,2012-07-04,2760000,base-stale,0,1784901.075133,1784901.075133,0.0,0.0,1.0,0.0,0.0,487,1784901.075133,0.0,0.0,1.0,0.0001
151,complaint-heavy,2012-07-04,5480000,base-stale,0,3359194.099034,3359194.099034,0.0,0.0,1.0,0.0,0.0,927,3359194.099034,0.0,0.0,1.0,0.0001
151,complaint-heavy,2012-07-04,7550000,base-stale,0,4532905.410918,4532905.410918,0.0,0.0,1.0,0.0,0.0,1245,4532905.410918,0.0,0.0,1.0,0.0001
151,complaint-heavy,2012-07-04,2760000,base-stale,1,1770922.433343,1784901.075133,13978.64179,0.007832,0.928131,0.071053,0.0,482,1786197.398227,-1296.323094,1.092736,1.000726,0.0295
151,complaint-heavy,2012-07-04,5480000,base-stale,1,3329629.934952,3359194.099034,29564.164082,0.008801,0.92233,0.08804,0.0,917,3354626.22077,4567.878264,0.845493,0.99864,0.0295
151,complaint-heavy,2012-07-04,7550000,base-stale,1,4500307.068194,4532905.410918,32598.342724,0.007191,0.913253,0.096953,0.0,1225,4532332.422932,572.987986,0.982423,0.999874,0.0295
151,complaint-heavy,2012-07-04,2760000,base-stale,3,1769817.983572,1784901.075133,15083.091561,0.00845,0.917864,0.078947,0.0,483,1786462.445941,-1561.370808,1.103518,1.000875,0.0326
151,complaint-heavy,2012-07-04,2760000,stronger-but-stale,3,1769357.407814,1784901.075133,15543.667319,0.008708,0.778234,0.210526,0.0,481,,,,,
151,complaint-heavy,2012-07-04,2760000,weaker-but-fresh,0,1758690.487596,1784901.075133,26210.587537,0.014685,0.665298,0.376316,0.0,451,,,,,
151,complaint-heavy,2012-07-04,5480000,base-stale,3,3328037.287977,3359194.099034,31156.811057,0.009275,0.90507,0.111296,0.0,912,3354612.02452,4582.074514,0.852935,0.998636,0.0326
151,complaint-heavy,2012-07-04,5480000,stronger-but-stale,3,3317613.382043,3359194.099034,41580.716991,0.012378,0.800431,0.167774,0.0,904,,,,,
151,complaint-heavy,2012-07-04,5480000,weaker-but-fresh,0,3332539.04425,3359194.099034,26655.054784,0.007935,0.695793,0.305648,0.0,874,,,,,
151,complaint-heavy,2012-07-04,7550000,base-stale,3,4497229.543607,4532905.410918,35675.867311,0.00787,0.906827,0.102493,0.0,1224,4530286.477849,2618.933069,0.926591,0.999422,0.0326
151,complaint-heavy,2012-07-04,7550000,stronger-but-stale,3,4487264.289777,4532905.410918,45641.121141,0.010069,0.812048,0.16759,0.0,1212,,,,,
151,complaint-heavy,2012-07-04,7550000,weaker-but-fresh,0,4492536.387302,4532905.410918,40369.023616,0.008906,0.739759,0.245152,0.0,1177,,,,,
151,complaint-heavy,2012-07-04,2760000,base-stale,7,1770345.109061,1784901.075133,14555.966072,0.008155,0.909651,0.084211,0.0,485,1781281.23394,3619.841193,0.751316,0.997972,0.0346
151,complaint-heavy,2012-07-04,5480000,base-stale,7,3331411.0761,3359194.099034,27783.022934,0.008271,0.898598,0.11794,0.0,915,3355107.314502,4086.784532,0.852904,0.998783,0.0346
151,complaint-heavy,2012-07-04,7550000,base-stale,7,4499647.645351,4532905.410918,33257.765567,0.007337,0.890763,0.119114,0.0,1221,4533621.251306,-715.840388,1.021524,1.000158,0.0346
151,complaint-heavy,2012-07-04,2760000,full-refresh,0,1784901.075133,1784901.075133,0.0,0.0,1.0,0.0,0.0,487,1784901.075133,0.0,1.0,1.0,1.0
151,complaint-heavy,2012-07-04,5480000,full-refresh,0,3359194.099034,3359194.099034,0.0,0.0,1.0,0.0,0.0,927,3359194.099034,0.0,1.0,1.0,1.0
151,complaint-heavy,2012-07-04,7550000,full-refresh,0,4532905.410918,4532905.410918,0.0,0.0,1.0,0.0,0.0,1245,4532905.410918,0.0,1.0,1.0,1.0
151,promotion-heavy,2012-07-04,2760000,base-stale,0,1956236.349488,1956236.349488,0.0,0.0,1.0,0.0,0.0,549,1956236.349488,0.0,0.0,1.0,0.0001
151,promotion-heavy,2012-07-04,5480000,base-stale,0,3627316.459672,3627316.459672,0.0,0.0,1.0,0.0,0.0,1079,3627316.459672,0.0,0.0,1.0,0.0001
151,promotion-heavy,2012-07-04,7550000,base-stale,0,4825650.51983,4825650.51983,0.0,0.0,1.0,0.0,0.0,1444,4825650.51983,0.0,0.0,1.0,0.0001
151,promotion-heavy,2012-07-04,2760000,base-stale,1,1938672.206345,1956236.349488,17564.143143,0.008979,0.923497,0.068558,0.0,543,1957862.177382,-1625.827894,1.092565,1.000831,0.0292
151,promotion-heavy,2012-07-04,5480000,base-stale,1,3587748.681324,3627316.459672,39567.778348,0.010908,0.924004,0.081429,0.0,1048,3617313.675092,10002.78458,0.747199,0.997242,0.0292
151,promotion-heavy,2012-07-04,7550000,base-stale,1,4775721.96532,4825650.51983,49928.55451,0.010346,0.913435,0.089623,0.0,1402,4822292.104899,3358.414931,0.932736,0.999304,0.0292
151,promotion-heavy,2012-07-04,2760000,base-stale,3,1937115.855129,1956236.349488,19120.494359,0.009774,0.910747,0.07565,0.0,545,1956457.733749,-221.384261,1.011578,1.000113,0.0321
151,promotion-heavy,2012-07-04,2760000,stronger-but-stale,3,1924733.210841,1956236.349488,31503.138647,0.016104,0.788707,0.198582,0.0,537,,,,,
151,promotion-heavy,2012-07-04,2760000,weaker-but-fresh,0,1936284.603866,1956236.349488,19951.745622,0.010199,0.639344,0.413712,0.0,487,,,,,
151,promotion-heavy,2012-07-04,5480000,base-stale,3,3581818.514028,3627316.459672,45497.945644,0.012543,0.914736,0.088571,0.0,1044,3616518.786596,10797.673076,0.762678,0.997023,0.0321
151,promotion-heavy,2012-07-04,5480000,stronger-but-stale,3,3557710.371095,3627316.459672,69606.088577,0.019189,0.813716,0.154286,0.0,1032,,,,,
151,promotion-heavy,2012-07-04,5480000,weaker-but-fresh,0,3557311.820899,3627316.459672,70004.638773,0.019299,0.660797,0.361429,0.0,938,,,,,
151,promotion-heavy,2012-07-04,7550000,base-stale,3,4774502.428219,4825650.51983,51148.091611,0.010599,0.90651,0.096698,0.0,1402,4825738.599582,-88.079752,1.001722,1.000018,0.0321
151,promotion-heavy,2012-07-04,7550000,stronger-but-stale,3,4753701.26197,4825650.51983,71949.25786,0.01491,0.833795,0.137972,0.0,1401,,,,,
151,promotion-heavy,2012-07-04,7550000,weaker-but-fresh,0,4748744.532407,4825650.51983,76905.987423,0.015937,0.691828,0.307783,0.0,1288,,,,,
151,promotion-heavy,2012-07-04,2760000,base-stale,7,1927014.675085,1956236.349488,29221.674403,0.014938,0.894353,0.089835,0.0,542,1951536.444457,4699.905031,0.839164,0.997597,0.0342
