seed,scenario_family,decision_date,budget,policy_kind,latency_days,policy_value,fresh_policy_value,stale_regret,relative_loss,target_overlap,missed_at_risk,window_miss_rate,selected_customers,partial_reopt_policy_value,partial_reopt_stale_regret,partial_reopt_relative_loss,partial_reopt_target_overlap,partial_reopt_missed_at_risk,partial_reopt_window_miss_rate,partial_reopt_selected_customers,partial_reopt_regret_recovery_ratio,partial_reopt_full_refresh_value_ratio,partial_reopt_optimization_call_ratio,partial_reopt_target_overlap_recovery,partial_reopt_missed_at_risk_recovery,partial_reopt_window_miss_rate_recovery,random_refresh_policy_value,random_refresh_stale_regret,random_refresh_relative_loss,random_refresh_target_overlap,random_refresh_missed_at_risk,random_refresh_window_miss_rate,random_refresh_selected_customers,random_refresh_full_refresh_value_ratio,random_refresh_optimization_call_ratio,random_refresh_target_overlap_recovery,random_refresh_missed_at_risk_recovery,random_refresh_window_miss_rate_recovery,top_risk_refresh_policy_value,top_risk_refresh_stale_regret,top_risk_refresh_relative_loss,top_risk_refresh_target_overlap,top_risk_refresh_missed_at_risk,top_risk_refresh_window_miss_rate,top_risk_refresh_selected_customers,top_risk_refresh_full_refresh_value_ratio,top_risk_refresh_optimization_call_ratio,top_risk_refresh_target_overlap_recovery,top_risk_refresh_missed_at_risk_recovery,top_risk_refresh_window_miss_rate_recovery,top_value_refresh_policy_value,top_value_refresh_stale_regret,top_value_refresh_relative_loss,top_value_refresh_target_overlap,top_value_refresh_missed_at_risk,top_value_refresh_window_miss_rate,top_value_refresh_selected_customers,top_value_refresh_full_refresh_value_ratio,top_value_refresh_optimization_call_ratio,top_value_refresh_target_overlap_recovery,top_value_refresh_missed_at_risk_recovery,top_value_refresh_window_miss_rate_recovery
151,promotion-heavy,2025-04-16,7550000,stronger-but-stale,3,160045641.081359,154522514.790507,-5523126.290852,-0.035743,0.847458,0.262156,0.005109,783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,promotion-heavy,2025-04-16,7550000,weaker-but-fresh,0,100671495.739946,154522514.790507,53851019.050561,0.348499,0.72276,0.006342,0.0,1278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,promotion-heavy,2025-04-16,2760000,base-stale,7,75411888.826856,72487308.621086,-2924580.20577,-0.040346,0.906149,0.123348,0.006645,301,72935979.438826,-448670.81774,-0.00619,0.94822,0.057269,0.006515,307.0,-0.846586,1.00619,0.074883,0.448274,0.535712,0.019564,75792009.985994,-3304701.364908,-0.04559,0.909385,0.123348,0.006645,301.0,1.04559,0.074883,0.03448,0.0,0.0,73577781.25536,-1090472.634274,-0.015044,0.970874,0.030837,0.006329,316.0,1.015044,0.074883,0.689657,0.75,0.047555,74098775.83705,-1611467.215964,-0.022231,0.899676,0.136564,0.00692,289.0,1.022231,0.074883,-0.068971,-0.107144,-0.041384
151,promotion-heavy,2025-04-16,5480000,base-stale,7,127785825.856308,125672764.35297,-2113061.503338,-0.016814,0.890815,0.170029,0.003565,561,125256371.519517,416392.833453,0.003313,0.94974,0.060519,0.003436,582.0,-1.197057,0.996687,0.074883,0.53968,0.644067,0.036185,127047553.260943,-1374788.907973,-0.010939,0.892548,0.167147,0.003578,559.0,1.010939,0.074883,0.015872,0.01695,-0.003647,128659145.326506,-2986380.973536,-0.023763,0.913345,0.132565,0.00354,565.0,1.023763,0.074883,0.206347,0.220339,0.007013,127902507.634863,-2229743.281893,-0.017742,0.897747,0.170029,0.003584,558.0,1.017742,0.074883,0.063489,0.0,-0.00533
151,promotion-heavy,2025-04-16,7550000,base-stale,7,157420818.882765,154522514.790507,-2898304.092258,-0.018757,0.882567,0.196617,0.002472,809,154932059.68646,-409544.895953,-0.00265,0.950363,0.065539,0.002342,854.0,-0.858695,1.00265,0.074883,0.577316,0.666667,0.052589,157057381.728786,-2534866.938279,-0.016405,0.886199,0.190275,0.002472,809.0,1.016405,0.074883,0.030928,0.032256,0.0,157938409.309351,-3415894.518844,-0.022106,0.899516,0.167019,0.002466,811.0,1.022106,0.074883,0.144329,0.150536,0.002427,156631587.580019,-2109072.789512,-0.013649,0.883777,0.200846,0.002491,803.0,1.013649,0.074883,0.010304,-0.021509,-0.007686
151,promotion-heavy,2025-04-16,2760000,full-refresh,0,72487308.621086,72487308.621086,0.0,0.0,1.0,0.0,0.0,309,72487308.621086,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0
151,promotion-heavy,2025-04-16,5480000,full-refresh,0,125672764.35297,125672764.35297,0.0,0.0,1.0,0.0,0.0,577,125672764.35297,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0
151,promotion-heavy,2025-04-16,7550000,full-refresh,0,154522514.790507,154522514.790507,0.0,0.0,1.0,0.0,0.0,826,154522514.790507,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0
151,dormancy-heavy,2025-04-16,2760000,base-stale,0,65534108.442752,65534108.442752,0.0,0.0,1.0,0.0,0.0,313,65534108.442752,0.0,0.0,1.0,0.0,0.0,313.0,0.0,1.0,0.023748,0.0,0.0,0.0,65534108.442752,0.0,0.0,1.0,0.0,0.0,313.0,1.0,0.023748,0.0,0.0,0.0,65534108.442752,0.0,0.0,1.0,0.0,0.0,313.0,1.0,0.023748,0.0,0.0,0.0,65534108.442752,0.0,0.0,1.0,0.0,0.0,313.0,1.0,0.023748,0.0,0.0,0.0
151,dormancy-heavy,2025-04-16,5480000,base-stale,0,107234630.309614,107234630.309614,0.0,0.0,1.0,0.0,0.0,629,107234630.309614,0.0,0.0,1.0,0.0,0.0,629.0,0.0,1.0,0.023748,0.0,0.0,0.0,107234630.309614,0.0,0.0,1.0,0.0,0.0,629.0,1.0,0.023748,0.0,0.0,0.0,107234630.309614,0.0,0.0,1.0,0.0,0.0,629.0,1.0,0.023748,0.0,0.0,0.0,107234630.309614,0.0,0.0,1.0,0.0,0.0,629.0,1.0,0.023748,0.0,0.0,0.0
151,dormancy-heavy,2025-04-16,7550000,base-stale,0,128995753.383478,128995753.383478,0.0,0.0,1.0,0.0,0.0,913,128995753.383478,0.0,0.0,1.0,0.0,0.0,913.0,0.0,1.0,0.023748,0.0,0.0,0.0,128995753.383478,0.0,0.0,1.0,0.0,0.0,913.0,1.0,0.023748,0.0,0.0,0.0,128995753.383478,0.0,0.0,1.0,0.0,0.0,913.0,1.0,0.023748,0.0,0.0,0.0,128995753.383478,0.0,0.0,1.0,0.0,0.0,913.0,1.0,0.023748,0.0,0.0,0.0
151,dormancy-heavy,2025-04-16,2760000,base-stale,1,69419317.067708,65534108.442752,-3885208.624956,-0.059285,0.904153,0.134529,0.0,312,66496776.287263,-962667.844511,-0.01469,0.942492,0.080717,0.0,306.0,-0.752222,1.01469,0.071243,0.400002,0.400003,0.0,68816107.415941,-3281998.973189,-0.050081,0.904153,0.134529,0.0,311.0,1.050081,0.071243,0.0,0.0,0.0,67774972.706674,-2240864.263922,-0.034194,0.942492,0.080717,0.0,313.0,1.034194,0.071243,0.400002,0.400003,0.0,67183151.567998,-1649043.125246,-0.025163,0.904153,0.134529,0.0,298.0,1.025163,0.071243,0.0,0.0,0.0
151,dormancy-heavy,2025-04-16,5480000,base-stale,1,109652605.357073,107234630.309614,-2417975.047459,-0.022548,0.869634,0.207595,0.0,596,107164425.942367,70204.367247,0.000655,0.950715,0.073418,0.0,633.0,-1.029034,0.999345,0.071243,0.621949,0.64634,0.0,109125843.189332,-1891212.879718,-0.017636,0.875994,0.197468,0.0,590.0,1.017636,0.071243,0.048786,0.048782,0.0,109800298.604793,-2565668.295179,-0.023926,0.891892,0.172152,0.0,596.0,1.023926,0.071243,0.170735,0.170731,0.0,109699297.543545,-2464667.233931,-0.022984,0.875994,0.197468,0.0,597.0,1.022984,0.071243,0.048786,0.048782,0.0
151,dormancy-heavy,2025-04-16,7550000,base-stale,1,130610651.392661,128995753.383478,-1614898.009183,-0.012519,0.877327,0.199634,0.0,893,129165902.580459,-170149.196981,-0.001319,0.935378,0.098901,0.0,917.0,-0.894638,1.001319,0.071243,0.473217,0.504588,0.0,130491724.535446,-1495971.151968,-0.011597,0.884995,0.188645,0.0,893.0,1.011597,0.071243,0.062508,0.055046,0.0,130737577.816207,-1741824.432729,-0.013503,0.880613,0.194139,0.0,887.0,1.013503,0.071243,0.026787,0.027525,0.0,130610585.52372,-1614832.140242,-0.012518,0.877327,0.201465,0.0,887.0,1.012518,0.071243,0.0,-0.009172,0.0
151,dormancy-heavy,2025-04-16,2760000,base-stale,3,68642669.990553,65534108.442752,-3108561.547801,-0.047434,0.894569,0.147982,0.006536,306,66576789.730504,-1042681.287752,-0.015911,0.942492,0.080717,0.006557,305.0,-0.664578,1.015911,0.07211,0.454544,0.454549,-0.003213,68210147.603097,-2676039.160345,-0.040834,0.900958,0.139013,0.006579,304.0,1.040834,0.07211,0.060599,0.060609,-0.006579,67816915.773424,-2282807.330672,-0.034834,0.942492,0.080717,0.00639,313.0,1.034834,0.07211,0.454544,0.454549,0.022338,67148798.171146,-1614689.728394,-0.024639,0.904153,0.134529,0.006689,299.0,1.024639,0.07211,0.090903,0.09091,-0.023409
151,dormancy-heavy,2025-04-16,2760000,stronger-but-stale,3,70362759.539635,65534108.442752,-4828651.096883,-0.073681,0.84984,0.210762,0.084416,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,dormancy-heavy,2025-04-16,2760000,weaker-but-fresh,0,37233801.607699,65534108.442752,28300306.835053,0.431841,0.798722,0.03139,0.0,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,dormancy-heavy,2025-04-16,5480000,base-stale,3,109324654.60105,107234630.309614,-2090024.291436,-0.01949,0.866455,0.212658,0.003356,596,106876185.353082,358444.956532,0.003343,0.945946,0.078481,0.003185,628.0,-1.171503,0.996657,0.07211,0.595238,0.630952,0.050954,109154875.061171,-1920244.751557,-0.017907,0.874404,0.2,0.00335,597.0,1.017907,0.07211,0.059523,0.059523,0.001788,109901024.817442,-2666394.507828,-0.024865,0.888712,0.177215,0.003356,596.0,1.024865,0.07211,0.166663,0.166667,0.0,109335150.967116,-2100520.657502,-0.019588,0.871224,0.205063,0.003356,596.0,1.019588,0.07211,0.035711,0.035715,0.0
151,dormancy-heavy,2025-04-16,5480000,stronger-but-stale,3,112466491.699848,107234630.309614,-5231861.390234,-0.048789,0.848967,0.237975,0.043046,604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,dormancy-heavy,2025-04-16,5480000,weaker-but-fresh,0,64640781.92674,107234630.309614,42593848.382874,0.397202,0.737679,0.005063,0.0,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,dormancy-heavy,2025-04-16,7550000,base-stale,3,130433734.195459,128995753.383478,-1437980.811981,-0.011148,0.876232,0.197802,0.00223,897,128691429.065008,304324.31847,0.002359,0.936473,0.091575,0.002162,925.0,-1.211633,0.997641,0.07211,0.486725,0.537037,0.030493,130207226.893457,-1211473.509979,-0.009392,0.882804,0.186813,0.00223,897.0,1.009392,0.07211,0.053099,0.055556,0.0,130595861.997166,-1600108.613688,-0.012404,0.879518,0.192308,0.002247,890.0,1.012404,0.07211,0.02655,0.027775,-0.007623,130376688.91431,-1380935.530832,-0.010705,0.876232,0.203297,0.002247,890.0,1.010705,0.07211,0.0,-0.02778,-0.007623
151,dormancy-heavy,2025-04-16,7550000,stronger-but-stale,3,132515699.763813,128995753.383478,-3519946.380335,-0.027287,0.843373,0.252747,0.029851,871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,dormancy-heavy,2025-04-16,7550000,weaker-but-fresh,0,89791406.760822,128995753.383478,39204346.622656,0.30392,0.748083,0.010989,0.0,1340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,dormancy-heavy,2025-04-16,2760000,base-stale,7,69694979.559086,65534108.442752,-4160871.116334,-0.063492,0.891374,0.152466,0.032051,312,66453758.833115,-919650.390363,-0.014033,0.932907,0.09417,0.022951,305.0,-0.778976,1.014033,0.075576,0.382349,0.382354,0.283922,70072659.758873,-4538551.316121,-0.069255,0.891374,0.152466,0.032051,312.0,1.069255,0.075576,0.0,0.0,0.0,68017883.379008,-2483774.936256,-0.0379,0.955272,0.06278,0.021875,320.0,1.0379,0.075576,0.588239,0.588236,0.317494,66993676.877071,-1459568.434319,-0.022272,0.894569,0.147982,0.033557,298.0,1.022272,0.075576,0.029413,0.02941,-0.046988
151,dormancy-heavy,2025-04-16,5480000,base-stale,7,109388814.857765,107234630.309614,-2154184.548151,-0.020089,0.863275,0.21519,0.01675,597,107042063.163028,192567.146586,0.001796,0.942766,0.075949,0.011111,630.0,-1.089392,0.998204,0.075576,0.581393,0.647061,0.336657,109352715.170766,-2118084.861152,-0.019752,0.864865,0.212658,0.015075,597.0,1.019752,0.075576,0.011629,0.011766,0.1,109587865.963885,-2353235.654271,-0.021945,0.888712,0.177215,0.011765,595.0,1.021945,0.075576,0.186045,0.176472,0.297612,108978567.70462,-1743937.395006,-0.016263,0.868045,0.210127,0.016807,595.0,1.016263,0.075576,0.034888,0.023528,-0.003403
151,dormancy-heavy,2025-04-16,7550000,base-stale,7,130646700.122413,128995753.383478,-1650946.738935,-0.012798,0.868565,0.208791,0.011038,906,128492781.661317,502971.722161,0.003899,0.940854,0.082418,0.007511,932.0,-1.304657,0.996101,0.075576,0.549998,0.605261,0.319533,130430818.998393,-1435065.614915,-0.011125,0.876232,0.195971,0.011013,908.0,1.011125,0.075576,0.058333,0.061401,0.002265,130832895.039348,-1837141.65587,-0.014242,0.879518,0.190476,0.007743,904.0,1.014242,0.075576,0.083334,0.087719,0.298514,130173215.729077,-1177462.345599,-0.009128,0.863089,0.223443,0.011287,886.0,1.009128,0.075576,-0.041663,-0.070175,-0.022558
151,dormancy-heavy,2025-04-16,2760000,full-refresh,0,65534108.442752,65534108.442752,0.0,0.0,1.0,0.0,0.0,313,65534108.442752,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0
151,dormancy-heavy,2025-04-16,5480000,full-refresh,0,107234630.309614,107234630.309614,0.0,0.0,1.0,0.0,0.0,629,107234630.309614,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0
151,dormancy-heavy,2025-04-16,7550000,full-refresh,0,128995753.383478,128995753.383478,0.0,0.0,1.0,0.0,0.0,913,128995753.383478,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0
151,seasonal-shift,2025-04-16,2760000,base-stale,0,66454907.519112,66454907.519112,0.0,0.0,1.0,0.0,0.0,301,66454907.519112,0.0,0.0,1.0,0.0,0.0,301.0,0.0,1.0,0.023228,0.0,0.0,0.0,66454907.519112,0.0,0.0,1.0,0.0,0.0,301.0,1.0,0.023228,0.0,0.0,0.0,66454907.519112,0.0,0.0,1.0,0.0,0.0,301.0,1.0,0.023228,0.0,0.0,0.0,66454907.519112,0.0,0.0,1.0,0.0,0.0,301.0,1.0,0.023228,0.0,0.0,0.0
151,seasonal-shift,2025-04-16,5480000,base-stale,0,113358541.844652,113358541.844652,0.0,0.0,1.0,0.0,0.0,597,113358541.844652,0.0,0.0,1.0,0.0,0.0,597.0,0.0,1.0,0.023228,0.0,0.0,0.0,113358541.844652,0.0,0.0,1.0,0.0,0.0,597.0,1.0,0.023228,0.0,0.0,0.0,113358541.844652,0.0,0.0,1.0,0.0,0.0,597.0,1.0,0.023228,0.0,0.0,0.0,113358541.844652,0.0,0.0,1.0,0.0,0.0,597.0,1.0,0.023228,0.0,0.0,0.0
151,seasonal-shift,2025-04-16,7550000,base-stale,0,138207557.071095,138207557.071095,0.0,0.0,1.0,0.0,0.0,863,138207557.071095,0.0,0.0,1.0,0.0,0.0,863.0,0.0,1.0,0.023228,0.0,0.0,0.0,138207557.071095,0.0,0.0,1.0,0.0,0.0,863.0,1.0,0.023228,0.0,0.0,0.0,138207557.071095,0.0,0.0,1.0,0.0,0.0,863.0,1.0,0.023228,0.0,0.0,0.0,138207557.071095,0.0,0.0,1.0,0.0,0.0,863.0,1.0,0.023228,0.0,0.0,0.0
151,seasonal-shift,2025-04-16,2760000,base-stale,1,70257015.047651,66454907.519112,-3802107.528539,-0.057213,0.883721,0.152778,0.0,286,67675494.803686,-1220587.284574,-0.018367,0.943522,0.069444,0.0,295.0,-0.678971,1.018367,0.07211,0.514289,0.545458,0.0,69719967.16774,-3265059.648628,-0.049132,0.900332,0.12963,0.0,291.0,1.049132,0.07211,0.142855,0.151514,0.0,69163677.450288,-2708769.931176,-0.040761,0.953488,0.055556,0.0,306.0,1.040761,0.07211,0.599997,0.636361,0.0,67899293.27731,-1444385.758198,-0.021735,0.903654,0.134259,0.0,280.0,1.021735,0.07211,0.171424,0.121215,0.0
151,seasonal-shift,2025-04-16,5480000,base-stale,1,116502964.493685,113358541.844652,-3144422.649033,-0.027739,0.871022,0.200557,0.0,573,113708112.559037,-349570.714385,-0.003084,0.929648,0.094708,0.0,591.0,-0.888828,1.003084,0.07211,0.454543,0.527775,0.0,116213425.267278,-2854883.422626,-0.025185,0.881072,0.183844,0.0,581.0,1.025185,0.07211,0.07792,0.083333,0.0,116512187.734922,-3153645.89027,-0.02782,0.901173,0.153203,0.0,578.0,1.02782,0.07211,0.233769,0.236112,0.0,116901745.405264,-3543203.560612,-0.031257,0.877722,0.203343,0.0,573.0,1.031257,0.07211,0.051947,-0.013891,0.0
151,seasonal-shift,2025-04-16,7550000,base-stale,1,140658467.140864,138207557.071095,-2450910.069769,-0.017734,0.885284,0.190184,0.0,851,138735132.502764,-527575.431669,-0.003817,0.933951,0.096115,0.0,868.0,-0.784743,1.003817,0.07211,0.424239,0.494621,0.0,140380663.022769,-2173105.951674,-0.015723,0.895713,0.171779,0.0,852.0,1.015723,0.07211,0.090911,0.096775,0.0,140895851.752285,-2688294.68119,-0.019451,0.899189,0.167689,0.0,848.0,1.019451,0.07211,0.121212,0.11828,0.0,140339022.859178,-2131465.788083,-0.015422,0.880649,0.204499,0.0,832.0,1.015422,0.07211,-0.040404,-0.075269,0.0
151,seasonal-shift,2025-04-16,2760000,base-stale,3,70206611.169703,66454907.519112,-3751703.650591,-0.056455,0.890365,0.138889,0.0,291,67946947.686309,-1492040.167197,-0.022452,0.943522,0.064815,0.0,300.0,-0.602303,1.022452,0.073496,0.484854,0.533332,0.0,70202362.067215,-3747454.548103,-0.056391,0.890365,0.138889,0.0,291.0,1.056391,0.073496,0.0,0.0,0.0,69267060.647151,-2812153.128039,-0.042317,0.953488,0.050926,0.0,306.0,1.042317,0.073496,0.575756,0.633333,0.0,68035047.264318,-1580139.745206,-0.023778,0.913621,0.12037,0.0,285.0,1.023778,0.073496,0.212122,0.133337,0.0
151,seasonal-shift,2025-04-16,2760000,stronger-but-stale,3,70680964.024939,66454907.519112,-4226056.505827,-0.063593,0.860465,0.185185,0.016835,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,seasonal-shift,2025-04-16,2760000,weaker-but-fresh,0,38060461.707786,66454907.519112,28394445.811326,0.427274,0.79402,0.050926,0.0,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,seasonal-shift,2025-04-16,5480000,base-stale,3,116611300.364516,113358541.844652,-3252758.519864,-0.028694,0.874372,0.194986,0.0,579,113770677.584923,-412135.740271,-0.003636,0.943049,0.072423,0.0,602.0,-0.873297,1.003636,0.073496,0.54667,0.628573,0.0,116770292.722778,-3411750.878126,-0.030097,0.882747,0.183844,0.0,580.0,1.030097,0.073496,0.066665,0.057143,0.0,116873629.891282,-3515088.04663,-0.031009,0.901173,0.153203,0.0,578.0,1.031009,0.073496,0.213336,0.214287,0.0,116553907.198387,-3195365.353735,-0.028188,0.879397,0.200557,0.0,572.0,1.028188,0.073496,0.039999,-0.028571,0.0
151,seasonal-shift,2025-04-16,5480000,stronger-but-stale,3,118953619.681138,113358541.844652,-5595077.836486,-0.049357,0.837521,0.259053,0.008772,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,seasonal-shift,2025-04-16,5480000,weaker-but-fresh,0,69633467.687707,113358541.844652,43725074.156945,0.385724,0.728643,0.005571,0.0,964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,seasonal-shift,2025-04-16,7550000,base-stale,3,139988508.143384,138207557.071095,-1780951.072289,-0.012886,0.887601,0.184049,0.0,852,138523287.163548,-315730.092453,-0.002284,0.939745,0.083845,0.0,884.0,-0.822718,1.002284,0.073496,0.463919,0.544442,0.0,140214963.39838,-2007406.327285,-0.014525,0.891078,0.179959,0.0,852.0,1.014525,0.073496,0.030934,0.022222,0.0,140364045.140208,-2156488.069113,-0.015603,0.900348,0.161554,0.0,850.0,1.015603,0.073496,0.113408,0.122223,0.0,139841210.902706,-1633653.831611,-0.01182,0.882966,0.200409,0.0,834.0,1.01182,0.073496,-0.041237,-0.088889,0.0
151,seasonal-shift,2025-04-16,7550000,stronger-but-stale,3,141861766.407062,138207557.071095,-3654209.335967,-0.02644,0.845886,0.257669,0.00601,832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,seasonal-shift,2025-04-16,7550000,weaker-but-fresh,0,95366412.800568,138207557.071095,42841144.270527,0.309977,0.73117,0.01227,0.0,1283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,seasonal-shift,2025-04-16,2760000,base-stale,7,69904559.683601,66454907.519112,-3449652.164489,-0.05191,0.890365,0.143519,0.006873,291,67824534.348163,-1369626.829051,-0.02061,0.933555,0.083333,0.006711,298.0,-0.602967,1.02061,0.074883,0.393944,0.419359,0.02357,70150340.996658,-3695433.477546,-0.055608,0.903654,0.125,0.006711,298.0,1.055608,0.074883,0.121211,0.129035,0.02357,68991570.853896,-2536663.334784,-0.038171,0.960133,0.046296,0.006536,306.0,1.038171,0.074883,0.636366,0.677423,0.049032,67730601.18892,-1275693.669808,-0.019196,0.903654,0.134259,0.007018,285.0,1.019196,0.074883,0.121211,0.064521,-0.021097
151,seasonal-shift,2025-04-16,5480000,base-stale,7,116492102.032874,113358541.844652,-3133560.188222,-0.027643,0.872697,0.200557,0.003454,579,113342756.82315,15785.021502,0.000139,0.934673,0.083565,0.003333,600.0,-1.005037,0.999861,0.074883,0.486838,0.583335,0.035032,115414328.208887,-2055786.364235,-0.018135,0.876047,0.194986,0.003484,574.0,1.018135,0.074883,0.026315,0.027778,-0.008686,117132910.340905,-3774368.496253,-0.033296,0.896147,0.16156,0.003436,582.0,1.033296,0.074883,0.184206,0.194443,0.005211,116384953.63145,-3026411.786798,-0.026698,0.881072,0.197772,0.00346,578.0,1.026698,0.074883,0.065788,0.013886,-0.001737
151,seasonal-shift,2025-04-16,7550000,base-stale,7,139591588.512135,138207557.071095,-1384031.44104,-0.010014,0.880649,0.192229,0.002336,856,137897537.358586,310019.712509,0.002243,0.940904,0.07771,0.002255,887.0,-1.223998,0.997757,0.074883,0.504855,0.595743,0.034675,138947399.184713,-739842.113618,-0.005353,0.885284,0.184049,0.002356,849.0,1.005353,0.074883,0.038835,0.042553,-0.008562,139962435.123241,-1754878.052146,-0.012697,0.89803,0.161554,0.002326,860.0,1.012697,0.074883,0.145629,0.159575,0.004281,139337015.565058,-1129458.493963,-0.008172,0.885284,0.194274,0.002353,850.0,1.008172,0.074883,0.038835,-0.010638,-0.007277
151,seasonal-shift,2025-04-16,2760000,full-refresh,0,66454907.519112,66454907.519112,0.0,0.0,1.0,0.0,0.0,301,66454907.519112,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0
151,seasonal-shift,2025-04-16,5480000,full-refresh,0,113358541.844652,113358541.844652,0.0,0.0,1.0,0.0,0.0,597,113358541.844652,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0
151,seasonal-shift,2025-04-16,7550000,full-refresh,0,138207557.071095,138207557.071095,0.0,0.0,1.0,0.0,0.0,863,138207557.071095,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0
151,complaint-heavy,2025-04-23,2760000,base-stale,0,57269150.202648,57269150.202648,0.0,0.0,1.0,0.0,0.0,292,57269150.202648,0.0,0.0,1.0,0.0,0.0,292.0,0.0,1.0,0.025224,0.0,0.0,0.0,57269150.202648,0.0,0.0,1.0,0.0,0.0,292.0,1.0,0.025224,0.0,0.0,0.0,57269150.202648,0.0,0.0,1.0,0.0,0.0,292.0,1.0,0.025224,0.0,0.0,0.0,57269150.202648,0.0,0.0,1.0,0.0,0.0,292.0,1.0,0.025224,0.0,0.0,0.0
151,complaint-heavy,2025-04-23,5480000,base-stale,0,97514863.38007,97514863.38007,0.0,0.0,1.0,0.0,0.0,572,97514863.38007,0.0,0.0,1.0,0.0,0.0,572.0,0.0,1.0,0.025224,0.0,0.0,0.0,97514863.38007,0.0,0.0,1.0,0.0,0.0,572.0,1.0,0.025224,0.0,0.0,0.0,97514863.38007,0.0,0.0,1.0,0.0,0.0,572.0,1.0,0.025224,0.0,0.0,0.0,97514863.38007,0.0,0.0,1.0,0.0,0.0,572.0,1.0,0.025224,0.0,0.0,0.0
